ReportTS	CompanyName	FaceID	ClientFaceID	PlayerVersion	Play	ContractNumber	LineNumber	CreativeID	NoOfSegments	DwellSeconds	Length	CampaignName	CreativeName	PlayCountToday	SOV	Frequency	Image	CampaignFromDate	CampaignToDate	ScheduleStartDate	ScheduleEndDate	AdvertiserName	AuditPlay	TotalSpots	AuditPlayCount	AuditPlayComment	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	1	C405313-R1	1	245279	8	7.5	60	700B Sara's Secret	1504x416 700B I-45 in Ferris.jpg	201	1	0.5		2023-09-12 0:00:00	2023-11-26 0:00:00	2023-09-12 0:00:00	2023-11-26 0:00:00	Sara's Secret																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	0	C405317-R1	1	244380	8	7.5	60	Ferris ISD	14 x 48 Now Hiring Ferris ISD 2023 7.14_Primary 700B.jpg	0	1	1		2023-08-30 0:00:00	2024-08-27 0:00:00	2023-09-30 0:00:00	2024-08-27 0:00:00	Ferris ISD																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	0	C405317-R1	1	244381	8	7.5	60	Ferris ISD	416 x 1504 Now Hiring Ferris ISD 6.6.23 2_Primary 700B.jpg	0	1	1		2023-08-30 0:00:00	2024-08-27 0:00:00	2023-09-30 0:00:00	2024-08-27 0:00:00	Ferris ISD																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	0	C405317-R1	1	244382	8	7.5	60	Ferris ISD	416 x 1504 Now Hiring Ferris ISD Cafeteria Workers_Primary 700B.jpg	0	1	1		2023-08-30 0:00:00	2024-08-27 0:00:00	2023-09-30 0:00:00	2024-08-27 0:00:00	Ferris ISD																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	0	C405317-R1	1	244383	8	7.5	60	Ferris ISD	14x48_Now_Hiring_Ferris_ISD_Primary_700B_tutors_-_10_13_2021.jpg	0	1	1		2023-08-30 0:00:00	2024-08-27 0:00:00	2023-09-30 0:00:00	2024-08-27 0:00:00	Ferris ISD																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	0	C405317-R1	1	244384	8	7.5	60	Ferris ISD	14x48_Now_Hiring_Ferris_ISD_Primary_700B_substitute_-_10_13_2021.jpg	0	1	1		2023-08-30 0:00:00	2024-08-27 0:00:00	2023-09-30 0:00:00	2024-08-27 0:00:00	Ferris ISD																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	1	C405317-R1	1	245735	8	7.5	60	Ferris ISD	VB SENIORS	806	1	1		2023-08-30 0:00:00	2024-08-27 0:00:00	2023-10-14 0:00:00	2023-10-20 0:00:00	Ferris ISD																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	1	C413396	2	136213	8	7.5	60	DKC Digital	14x48 DKC_Primary 241A.v.2.pdf (1).png	101	1	0.25		2023-02-24 0:00:00	2024-02-22 0:00:00	2023-02-24 0:00:00	2024-02-22 0:00:00	Dallas Karting Complex																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	1	C413396	2	181096	8	7.5	60	DKC Digital	billboard1 DK.jpg	101	1	0.25		2023-02-24 0:00:00	2024-02-22 0:00:00	2023-04-19 0:00:00	2024-02-22 0:00:00	Dallas Karting Complex																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	1	C417956-R1	1	243727	8	7.5	60	700B Ennis State Bank	CD Billboard 5.25%.jpg	403	1	0.5		2023-07-31 0:00:00	2023-10-22 0:00:00	2023-07-31 0:00:00	2023-10-22 0:00:00	Ennis State Bank																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	0	C418473	1	209310	8	7.5	60	700B - Gun Promotions LLC.	WAX TW.jpg	NULL	1	1		2023-05-29 0:00:00	2023-06-04 0:00:00	2023-05-29 0:00:00	2023-11-05 0:00:00	Gun Promotions LLC																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	0	C418473	1	209311	8	7.5	60	700B - Gun Promotions LLC.	Red and Yellow (2).png	NULL	1	1		2023-05-29 0:00:00	2023-06-04 0:00:00	2023-05-29 0:00:00	2023-11-05 0:00:00	Gun Promotions LLC																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	0	C418473	1	209314	8	7.5	60	700B - Gun Promotions LLC.	Red and Yellow (2).png	NULL	1	1		2023-05-29 0:00:00	2023-06-04 0:00:00	2023-05-29 0:00:00	2023-11-05 0:00:00	Gun Promotions LLC																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	0	C418473	1	209315	8	7.5	60	700B - Gun Promotions LLC.	Red and Yellow (2)3.png	NULL	1	1		2023-05-29 0:00:00	2023-06-04 0:00:00	2023-05-29 0:00:00	2023-11-05 0:00:00	Gun Promotions LLC																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	1	C419972	1	244570	8	7.5	60	State Fair of Texas 2023	State Fair of TX_General_416x1504.jpg	26	1	0.125		2023-09-21 0:00:00	2023-10-21 0:00:00	2023-09-21 0:00:00	2023-10-21 0:00:00	State Fair Of Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	1	C419972	1	244571	8	7.5	60	State Fair of Texas 2023	State Fair of TX_Parking_416x1504.jpg	25	1	0.125		2023-09-21 0:00:00	2023-10-21 0:00:00	2023-09-21 0:00:00	2023-10-21 0:00:00	State Fair Of Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	1	C419972	1	244584	8	7.5	60	State Fair of Texas 2023	Main Stage Hispanic # 3_416x1504.jpg	25	1	0.125		2023-09-21 0:00:00	2023-10-21 0:00:00	2023-10-09 0:00:00	2023-10-21 0:00:00	State Fair Of Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	1	C419972	1	244585	8	7.5	60	State Fair of Texas 2023	Main Stage Last Weekend_416x1504.jpg	25	1	0.125		2023-09-21 0:00:00	2023-10-21 0:00:00	2023-10-09 0:00:00	2023-10-21 0:00:00	State Fair Of Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620054-02	700B	2.0.2.0	1	C425586	1	244952	8	7.5	60	700B Ennis Autumn Daze	City of Ennis Digital 10-1+23.jpg	403	1	0.5		2023-10-01 0:00:00	2023-10-31 0:00:00	2023-10-01 0:00:00	2023-10-31 0:00:00	City Of Ennis, Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	0	C404518	7	76732	8	7.5	60	Primary Media Outdoor Advertising	Avail_10X30-01.jpg	0	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2020-01-29 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C404518	7	244546	8	7.5	60	Primary Media Outdoor Advertising	15.png	83	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-11 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C404518	7	244547	8	7.5	60	Primary Media Outdoor Advertising	14.png	83	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-11 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C404518	7	244548	8	7.5	60	Primary Media Outdoor Advertising	13.png	83	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-11 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C404518	7	244915	8	7.5	60	Primary Media Outdoor Advertising	IMG-8950.PNG	83	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-10-31 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C404518	7	244916	8	7.5	60	Primary Media Outdoor Advertising	IMG-8949.PNG	83	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-10-31 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C404518	7	244917	8	7.5	60	Primary Media Outdoor Advertising	IMG-8948.PNG	83	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-10-31 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C404518	7	244922	8	7.5	60	Primary Media Outdoor Advertising	19.png	83	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-10-31 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C404518	7	244923	8	7.5	60	Primary Media Outdoor Advertising	20.png	83	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	0	C404518	7	244924	8	7.5	60	Primary Media Outdoor Advertising	21.png	0	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-10-31 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C404518	7	244925	8	7.5	60	Primary Media Outdoor Advertising	22.png	83	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-10-31 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C404518	7	245660	8	7.5	60	Primary Media Outdoor Advertising	14 x 48 (49 × 15 in) (30 x 10 in) (2).png	83	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-10-10 0:00:00	2023-10-17 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	0	C405247-R1	1	160656	8	7.5	60	First State Bank / Agency Habitat	01802_fsb_ Primary Outdoor HWY 82 Gainesville_10x30_2TP.jpg	NULL	1	0.5		2023-01-01 0:00:00	2023-12-31 0:00:00	2023-04-01 0:00:00	2023-12-31 0:00:00	First State Bank / Agency Habitat																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C405247-R1	1	244354	8	7.5	60	First State Bank / Agency Habitat	10 x 30 First State Bank_Primary Media_Digital_Jeremy.jpg	416	1	0.5		2023-01-01 0:00:00	2023-12-31 0:00:00	2023-01-01 0:00:00	2023-12-31 0:00:00	First State Bank / Agency Habitat																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	0	C406359	1	76522	8	7.5	60	Primary Media	PM Avail - Space The Final Frontier - 10 x 30.jpeg	NULL	1	1		2022-03-17 0:00:00	2024-01-17 0:00:00	2022-03-17 0:00:00	2024-01-17 0:00:00	Primary Media																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	0	C406359	1	76523	8	7.5	60	Primary Media	PM Avail - Brilliant Ideas - 10 x 30.jpeg	NULL	1	1		2022-03-17 0:00:00	2024-01-17 0:00:00	2022-03-17 0:00:00	2024-01-17 0:00:00	Primary Media																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	0	C406359	1	76524	8	7.5	60	Primary Media	PM Avail - Definition - 10 x 30.jpeg	NULL	1	1		2022-03-17 0:00:00	2024-01-17 0:00:00	2022-03-17 0:00:00	2024-01-17 0:00:00	Primary Media																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C416027-R2	3	245273	8	7.5	60	488A Tmobile IBO	4094803_DOOH_TMO_Connecting5G_CookeCounty_IntegrationMedia_DAL-482A-DAL-488A_928x288_RGB_EL (1).jpg	830	1	1		2023-10-02 0:00:00	2023-12-31 0:00:00	2023-10-02 0:00:00	2023-12-29 0:00:00	Independent Billboard Operators																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C417760	1	224247	8	7.5	60	488A - US Dermatology Partners	Gainesville-BillboardAd-June2023_NowOpen_v2.jpg	415	1	1		2023-05-04 0:00:00	2024-05-01 0:00:00	2023-05-04 0:00:00	2024-05-01 0:00:00	U.S. Dermatology Partners																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	0	C417760	1	241745	8	7.5	60	488A - US Dermatology Partners	Gainesville-BillboardAd-July2023.jpg	NULL	1	1		2023-05-04 0:00:00	2024-05-01 0:00:00	2023-05-04 0:00:00	2024-05-01 0:00:00	U.S. Dermatology Partners																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C417760	1	245038	8	7.5	60	488A - US Dermatology Partners	Gainesville-BillboardAd-Oct2023.jpg	415	1	1		2023-05-04 0:00:00	2024-05-01 0:00:00	2023-09-27 0:00:00	2024-05-01 0:00:00	U.S. Dermatology Partners																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C419972	1	244572	8	7.5	60	State Fair of Texas 2023	State Fair of TX_General_288x928.jpg	26	1	0.125		2023-09-21 0:00:00	2023-10-21 0:00:00	2023-09-21 0:00:00	2023-10-21 0:00:00	State Fair Of Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C419972	1	244573	8	7.5	60	State Fair of Texas 2023	State Fair of TX_Parking_288x928.jpg	26	1	0.125		2023-09-21 0:00:00	2023-10-21 0:00:00	2023-09-21 0:00:00	2023-10-21 0:00:00	State Fair Of Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C419972	1	244586	8	7.5	60	State Fair of Texas 2023	Main Stage Hispanic # 3 _928x288.jpg	26	1	0.125		2023-09-21 0:00:00	2023-10-21 0:00:00	2023-10-09 0:00:00	2023-10-21 0:00:00	State Fair Of Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C419972	1	244587	8	7.5	60	State Fair of Texas 2023	Main Stage Last Weekend_288x928.jpg	26	1	0.125		2023-09-21 0:00:00	2023-10-21 0:00:00	2023-10-09 0:00:00	2023-10-21 0:00:00	State Fair Of Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C420072	1	228081	8	7.5	60	Casa of North Texas	288 x 928 He Needs a Voice Casa NT_Primary 488A.jpg	93	1	0.3333		2023-06-16 0:00:00	2024-06-13 0:00:00	2023-06-16 0:00:00	2024-06-13 0:00:00	Casa of North Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C420072	1	228082	8	7.5	60	Casa of North Texas	288 x 928 Be a Voice Casa NT_Primary 488A.jpg	92	1	0.3333		2023-06-16 0:00:00	2024-06-13 0:00:00	2023-06-16 0:00:00	2024-06-13 0:00:00	Casa of North Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C420072	1	228083	8	7.5	60	Casa of North Texas	288 x 928 Speak Up for a Child Casa NT_Primary 488A.jpg	92	1	0.3333		2023-06-16 0:00:00	2024-06-13 0:00:00	2023-06-16 0:00:00	2024-06-13 0:00:00	Casa of North Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C420195	2	241427	8	7.5	60	488A Laser Loft  Digital	288px x 928px Laser Loft_Primary 488A DIGITAL.jpg	416	1	0.5		2023-07-03 0:00:00	2024-06-30 0:00:00	2023-07-03 0:00:00	2024-06-30 0:00:00	Laser Loft																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX620063-01	488A	2.0.2.0	1	C425923	1	245274	8	7.5	60	Tractor Bob Digital Network Hwy 82	Artboard 2.png	277	1	0.3333		2023-10-01 0:00:00	2023-12-23 0:00:00	2023-10-01 0:00:00	2023-12-23 0:00:00	Tractor Bob																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	0	C404518	7	235456	8	7.5	60	Primary Media Outdoor Advertising	Avail_10X30-01.jpg	NULL	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-06-20 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	241214	8	7.5	60	Primary Media Outdoor Advertising	14x48 DKC_Primary 241A.v.2.pdf (2).png	70	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-06-26 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	241214	8	7.5	60	Primary Media Outdoor Advertising	14x48 DKC_Primary 241A.v.2.pdf (2).png	102	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-06-26 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	244546	8	7.5	60	Primary Media Outdoor Advertising	15.png	70	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-11 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	244546	8	7.5	60	Primary Media Outdoor Advertising	15.png	102	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-11 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	244547	8	7.5	60	Primary Media Outdoor Advertising	14.png	69	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-11 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	244547	8	7.5	60	Primary Media Outdoor Advertising	14.png	102	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-11 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	244548	8	7.5	60	Primary Media Outdoor Advertising	13.png	69	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-11 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	244548	8	7.5	60	Primary Media Outdoor Advertising	13.png	102	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-11 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	244915	8	7.5	60	Primary Media Outdoor Advertising	IMG-8950.PNG	69	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-10-31 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	244916	8	7.5	60	Primary Media Outdoor Advertising	IMG-8949.PNG	69	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-10-31 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	244917	8	7.5	60	Primary Media Outdoor Advertising	IMG-8948.PNG	69	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-10-31 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	244922	8	7.5	60	Primary Media Outdoor Advertising	19.png	69	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-10-31 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	244923	8	7.5	60	Primary Media Outdoor Advertising	20.png	69	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-11-28 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	0	C404518	7	244924	8	7.5	60	Primary Media Outdoor Advertising	21.png	NULL	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-10-31 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	244925	8	7.5	60	Primary Media Outdoor Advertising	22.png	69	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-09-22 0:00:00	2023-10-31 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C404518	7	245660	8	7.5	60	Primary Media Outdoor Advertising	14 x 48 (49 × 15 in) (30 x 10 in) (2).png	69	1	1		2020-01-29 0:00:00	2023-11-28 0:00:00	2023-10-10 0:00:00	2023-10-17 0:00:00	Primary Media Outdoor Advertising																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C419972	1	244572	8	7.5	60	State Fair of Texas 2023	State Fair of TX_General_288x928.jpg	24	1	0.125		2023-09-21 0:00:00	2023-10-21 0:00:00	2023-09-21 0:00:00	2023-10-21 0:00:00	State Fair Of Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C419972	1	244573	8	7.5	60	State Fair of Texas 2023	State Fair of TX_Parking_288x928.jpg	24	1	0.125		2023-09-21 0:00:00	2023-10-21 0:00:00	2023-09-21 0:00:00	2023-10-21 0:00:00	State Fair Of Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C419972	1	244586	8	7.5	60	State Fair of Texas 2023	Main Stage Hispanic # 3 _928x288.jpg	24	1	0.125		2023-09-21 0:00:00	2023-10-21 0:00:00	2023-10-09 0:00:00	2023-10-21 0:00:00	State Fair Of Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C419972	1	244587	8	7.5	60	State Fair of Texas 2023	Main Stage Last Weekend_288x928.jpg	24	1	0.125		2023-09-21 0:00:00	2023-10-21 0:00:00	2023-10-09 0:00:00	2023-10-21 0:00:00	State Fair Of Texas																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	0	C420794	1	242004	8	7.5	60	133A - Naturepedic Organic Mattress	0-1.jpg	NULL	1	1		2023-07-01 0:00:00	2023-12-15 0:00:00	2023-07-01 0:00:00	2023-12-15 0:00:00	Naturepedic Organic Mattress Gallery																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	0	C420794	1	242005	8	7.5	60	133A - Naturepedic Organic Mattress	0.jpg	NULL	1	1		2023-07-01 0:00:00	2023-12-15 0:00:00	2023-07-01 0:00:00	2023-12-15 0:00:00	Naturepedic Organic Mattress Gallery																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C420794	1	244549	8	7.5	60	133A - Naturepedic Organic Mattress	10x30 NPM.png	761	1	1		2023-07-01 0:00:00	2023-12-15 0:00:00	2023-09-11 0:00:00	2023-12-15 0:00:00	Naturepedic Organic Mattress Gallery																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C420794	1	244549	8	7.5	60	133A - Naturepedic Organic Mattress	10x30 NPM.png	408	1	1		2023-07-01 0:00:00	2023-12-15 0:00:00	2023-09-11 0:00:00	2023-12-15 0:00:00	Naturepedic Organic Mattress Gallery																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	0	C420824	1	243251	8	7.5	60	Sara Secret 133 Network	928x288 Aubrey_Denton 133A.jpg	306	1	0.75		2023-06-28 0:00:00	2024-06-25 0:00:00	2023-06-28 0:00:00	2024-06-25 0:00:00	Sara's Secret																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C420824	1	245680	8	7.5	60	Sara Secret 133 Network	928x288 Gainsville.jpg	286	1	0.75		2023-06-28 0:00:00	2024-06-25 0:00:00	2023-06-28 0:00:00	2024-06-25 0:00:00	Sara's Secret																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C420824	1	245681	8	7.5	60	Sara Secret 133 Network	Whitney Krenek.png	285	1	0.75		2023-06-28 0:00:00	2024-06-25 0:00:00	2023-06-28 0:00:00	2023-10-18 0:00:00	Sara's Secret																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C420944	2	243333	8	7.5	60	133A - Clear Path Homecare (digital)	10 x 30 DIGITAL Clear Path Home_Primar.jpg	761	1	1		2023-06-30 0:00:00	2024-06-27 0:00:00	2023-06-30 0:00:00	2024-06-27 0:00:00	Clear Path Home Care																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C420944	2	243333	8	7.5	60	133A - Clear Path Homecare (digital)	10 x 30 DIGITAL Clear Path Home_Primar.jpg	408	1	1		2023-06-30 0:00:00	2024-06-27 0:00:00	2023-06-30 0:00:00	2024-06-27 0:00:00	Clear Path Home Care																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	0	C422300	1	243618	8	7.5	60	Town of Little Elm 380 Digital Network	1.jpg	8	1	0.125		2023-07-28 0:00:00	2024-07-25 0:00:00	2023-07-28 0:00:00	2024-07-25 0:00:00	Town of Little Elm (EDC)																								
2023-10-16 7:50:43	Primary Media Outdoor Advertising	TX676460-01	133A	2.0.2.0	1	C422300	1	243619	8	7.5	60	Town of Little Elm 380 Digital Network	2.jpg	14	1	0.125		2023-07-28 0:00:00	2024-07-25 0:00:00	2023-07-28 0:00:00	2024-07-25 0:00:00	Town of Little Elm (EDC)																								
